scheme,p_sub,p_indel,trial,seed
s2,0.002,0.0002,0,3011637108
s2,0.002,0.0002,1,2134692170
s2,0.002,0.0002,2,2771471912
s2,0.002,0.0002,3,2680686630
s2,0.002,0.0002,4,1235853409
s2,0.002,0.0002,5,263185020
s2,0.002,0.0002,6,1811602720
s2,0.002,0.0002,7,1539213262
s2,0.002,0.0002,8,1300668553
s2,0.002,0.0002,9,2161734126
s2,0.002,0.003,0,168066745
s2,0.002,0.003,1,832611670
s2,0.002,0.003,2,2826262900
s2,0.002,0.003,3,3399882244
s2,0.002,0.003,4,1909291567
s2,0.002,0.003,5,316521744
s2,0.002,0.003,6,3866064352
s2,0.002,0.003,7,3867809167
s2,0.002,0.003,8,2976917859
s2,0.002,0.003,9,3991479765
s2,0.002,0.001,0,598434148
s2,0.002,0.001,1,987340382
s2,0.002,0.001,2,2661689831
s2,0.002,0.001,3,4161999510
s2,0.002,0.001,4,3169690768
s2,0.002,0.001,5,153391965
s2,0.002,0.001,6,477519614
s2,0.002,0.001,7,3889917720
s2,0.002,0.001,8,2582975872
s2,0.002,0.001,9,2826398595
s2,0.002,0.005,0,2722875872
s2,0.002,0.005,1,338775807
s2,0.002,0.005,2,2207169010
s2,0.002,0.005,3,1318040437
s2,0.002,0.005,4,148828266
s2,0.002,0.005,5,1113729722
s2,0.002,0.005,6,1790994603
s2,0.002,0.005,7,2722465850
s2,0.002,0.005,8,3797079160
s2,0.002,0.005,9,2118125239
s2,0.002,0.0001,0,3659083835
s2,0.002,0.0001,1,2114111110
s2,0.002,0.0001,2,2655887534
s2,0.002,0.0001,3,85297180
s2,0.002,0.0001,4,1998345999
s2,0.002,0.0001,5,3638772311
s2,0.002,0.0001,6,3272444389
s2,0.002,0.0001,7,1631053008
s2,0.002,0.0001,8,441951405
s2,0.002,0.0001,9,2195127340
s3,0.0,0.005,0,2160848920
s3,0.0,0.005,1,2776479280
s3,0.0,0.005,2,3365219666
s3,0.0,0.005,3,1878794497
s3,0.0,0.005,4,3264790306
s3,0.0,0.005,5,2463118788
s3,0.0,0.005,6,1422568297
s3,0.0,0.005,7,3278395394
s3,0.0,0.005,8,275047086
s3,0.0,0.005,9,959651851
s3,0.0,0.003,0,235396340
s3,0.0,0.003,1,1394079959
s3,0.0,0.003,2,133581773
s3,0.0,0.003,3,688235947
s3,0.0,0.003,4,1606903296
s3,0.0,0.003,5,2951488110
s3,0.0,0.003,6,3435503267
s3,0.0,0.003,7,2017659212
s3,0.0,0.003,8,2210385228
s3,0.0,0.003,9,1101674762
s3,0.0,0.0001,0,1705467509
s3,0.0,0.0001,1,1721903846
s3,0.0,0.0001,2,862039189
s3,0.0,0.0001,3,3013315190
s3,0.0,0.0001,4,3304634339
s3,0.0,0.0001,5,3366158958
s3,0.0,0.0001,6,2015557839
s3,0.0,0.0001,7,3521613609
s3,0.0,0.0001,8,2921557111
s3,0.0,0.0001,9,1879902319
s3,0.0,0.002,0,1999594665
s3,0.0,0.002,1,1640565599
s3,0.0,0.002,2,371284454
s3,0.0,0.002,3,3676155818
s3,0.0,0.002,4,3142132870
s3,0.0,0.002,5,4163920562
s3,0.0,0.002,6,1850153639
s3,0.0,0.002,7,1375479977
s3,0.0,0.002,8,3640075308
s3,0.0,0.002,9,71896522
s3,0.0,0.0,0,675608518
s3,0.0,0.0,1,2911305638
s3,0.0,0.0,2,4159226973
s3,0.0,0.0,3,3970640063
s3,0.0,0.0,4,1662429885
s3,0.0,0.0,5,4206243003
s3,0.0,0.0,6,2742891012
s3,0.0,0.0,7,2576030133
s3,0.0,0.0,8,2603127568
s3,0.0,0.0,9,844579091
s3,0.0,0.001,0,1651922202
s3,0.0,0.001,1,2788375243
s3,0.0,0.001,2,3461044125
s3,0.0,0.001,3,1739860658
s3,0.0,0.001,4,2027438101
s3,0.0,0.001,5,2497357432
s3,0.0,0.001,6,1222661957
s3,0.0,0.001,7,4010686386
s3,0.0,0.001,8,784237340
s3,0.0,0.001,9,14994065
s3,0.0,0.0005,0,2041268810
s3,0.0,0.0005,1,3723721731
s3,0.0,0.0005,2,682876259
s3,0.0,0.0005,3,1923979764
s3,0.0,0.0005,4,1809547199
s3,0.0,0.0005,5,1262150692
s3,0.0,0.0005,6,1320268211
s3,0.0,0.0005,7,3019791046
s3,0.0,0.0005,8,1803086778
s3,0.0,0.0005,9,527581
s3,0.0,0.0002,0,697602462
s3,0.0,0.0002,1,1276820618
s3,0.0,0.0002,2,2507080567
s3,0.0,0.0002,3,3548065003
s3,0.0,0.0002,4,1216701581
s3,0.0,0.0002,5,1228578203
s3,0.0,0.0002,6,3922720544
s3,0.0,0.0002,7,1888163764
s3,0.0,0.0002,8,2209641058
s3,0.0,0.0002,9,2928525104
s3,0.0002,0.005,0,1504991218
s3,0.0002,0.005,1,3959279331
s3,0.0002,0.005,2,1618701760
s3,0.0002,0.005,3,713104991
s3,0.0002,0.005,4,2399214388
s3,0.0002,0.005,5,1618931135
s3,0.0002,0.005,6,2420241335
s3,0.0002,0.005,7,1677221748
s3,0.0002,0.005,8,2393049472
s3,0.0002,0.005,9,1224916495
s3,0.0002,0.003,0,4058567059
s3,0.0002,0.003,1,3117245804
s3,0.0002,0.003,2,2259841167
s3,0.0002,0.003,3,2475297674
s3,0.0002,0.003,4,79284533
s3,0.0002,0.003,5,1417562284
s3,0.0002,0.003,6,3360199018
s3,0.0002,0.003,7,3086297080
s3,0.0002,0.003,8,895242572
s3,0.0002,0.003,9,4050695736
s3,0.0005,0.002,0,2511104283
s3,0.0005,0.002,1,952062040
s3,0.0005,0.002,2,484949624
s3,0.0005,0.002,3,1148246582
s3,0.0005,0.002,4,367961416
s3,0.0005,0.002,5,624979868
s3,0.0005,0.002,6,4264421623
s3,0.0005,0.002,7,1347946291
s3,0.0005,0.002,8,2765531026
s3,0.0005,0.002,9,3361487450
s3,0.0002,0.002,0,3006417439
s3,0.0002,0.002,1,3930340449
s3,0.0002,0.002,2,1400030341
s3,0.0002,0.002,3,2502845357
s3,0.0002,0.002,4,3351621843
s3,0.0002,0.002,5,1998782540
s3,0.0002,0.002,6,225258962
s3,0.0002,0.002,7,6142575
s3,0.0002,0.002,8,2996233946
s3,0.0002,0.002,9,28020340
s3,0.0005,0.003,0,827865301
s3,0.0005,0.003,1,2777375433
s3,0.0005,0.003,2,3977447077
s3,0.0005,0.003,3,3308542146
s3,0.0005,0.003,4,1319321158
s3,0.0005,0.003,5,1352071531
s3,0.0005,0.003,6,1588849930
s3,0.0005,0.003,7,3723934062
s3,0.0005,0.003,8,2020646111
s3,0.0005,0.003,9,249369391
s3,0.0005,0.005,0,2266616681
s3,0.0005,0.005,1,878031334
s3,0.0005,0.005,2,161940813
s3,0.0005,0.005,3,279966751
s3,0.0005,0.005,4,1777127968
s3,0.0005,0.005,5,239780841
s3,0.0005,0.005,6,3400111011
s3,0.0005,0.005,7,503472105
s3,0.0005,0.005,8,3023226492
s3,0.0005,0.005,9,2162099219
s3,0.0002,0.001,0,2860543900
s3,0.0002,0.001,1,1148817327
s3,0.0002,0.001,2,355759155
s3,0.0002,0.001,3,2046970000
s3,0.0002,0.001,4,2024500354
s3,0.0002,0.001,5,3966788292
s3,0.0002,0.001,6,3705579332
s3,0.0002,0.001,7,3950238388
s3,0.0002,0.001,8,265150865
s3,0.0002,0.001,9,2247891742
s3,0.0005,0.001,0,4126794670
s3,0.0005,0.001,1,449921879
s3,0.0005,0.001,2,1353182235
s3,0.0005,0.001,3,3904616897
s3,0.0005,0.001,4,2874889010
s3,0.0005,0.001,5,1892967249
s3,0.0005,0.001,6,2223392329
s3,0.0005,0.001,7,69002757
s3,0.0005,0.001,8,1472122910
s3,0.0005,0.001,9,2649682403
s3,0.0002,0.0005,0,3538455712
s3,0.0002,0.0005,1,309108649
s3,0.0002,0.0005,2,373895450
s3,0.0002,0.0005,3,2346732833
s3,0.0002,0.0005,4,3370241286
s3,0.0002,0.0005,5,1130281808
s3,0.0002,0.0005,6,1592476656
s3,0.0002,0.0005,7,596944603
s3,0.0002,0.0005,8,926241908
s3,0.0002,0.0005,9,845557050
s3,0.0005,0.0005,0,618828838
s3,0.0005,0.0005,1,2510232109
s3,0.0005,0.0005,2,3076796069
s3,0.0005,0.0005,3,2009055438
s3,0.0005,0.0005,4,2108559317
s3,0.0005,0.0005,5,150029861
s3,0.0005,0.0005,6,3477098688
s3,0.0005,0.0005,7,3733790402
s3,0.0005,0.0005,8,1372744268
s3,0.0005,0.0005,9,545581534
s3,0.0002,0.0002,0,1821268121
s3,0.0002,0.0002,1,1504817292
s3,0.0002,0.0002,2,325208435
s3,0.0002,0.0002,3,3978535000
s3,0.0002,0.0002,4,2229328846
s3,0.0002,0.0002,5,3297837799
s3,0.0002,0.0002,6,247008970
s3,0.0002,0.0002,7,2798722515
s3,0.0002,0.0002,8,1070894949
s3,0.0002,0.0002,9,378406462
s3,0.0002,0.0001,0,3625024818
s3,0.0002,0.0001,1,2257253102
s3,0.0002,0.0001,2,1442468824
s3,0.0002,0.0001,3,1027788059
s3,0.0002,0.0001,4,2404924201
s3,0.0002,0.0001,5,3640837686
s3,0.0002,0.0001,6,3655104701
s3,0.0002,0.0001,7,747204218
s3,0.0002,0.0001,8,4153215975
s3,0.0002,0.0001,9,2635224586
s3,0.0005,0.0002,0,3757936407
s3,0.0005,0.0002,1,2114207623
s3,0.0005,0.0002,2,3642945400
s3,0.0005,0.0002,3,1610636717
s3,0.0005,0.0002,4,1996085954
s3,0.0005,0.0002,5,2627450707
s3,0.0005,0.0002,6,4232557722
s3,0.0005,0.0002,7,1578876673
s3,0.0005,0.0002,8,2330725691
s3,0.0005,0.0002,9,2291504528
s3,0.0002,0.0,0,941306246
s3,0.0002,0.0,1,394501980
s3,0.0002,0.0,2,735097048
s3,0.0002,0.0,3,14506726
s3,0.0002,0.0,4,1836818769
s3,0.0002,0.0,5,3753111047
s3,0.0002,0.0,6,1934290660
s3,0.0002,0.0,7,1810569329
s3,0.0002,0.0,8,1079332090
s3,0.0002,0.0,9,1740126108
s3,0.001,0.002,0,2455455492
s3,0.001,0.002,1,2535292216
s3,0.001,0.002,2,2187434155
s3,0.001,0.002,3,4127509067
s3,0.001,0.002,4,2461502041
s3,0.001,0.002,5,1849620208
s3,0.001,0.002,6,2443034425
s3,0.001,0.002,7,1051453419
s3,0.001,0.002,8,2667309824
s3,0.001,0.002,9,3874149775
s3,0.0005,0.0001,0,210523211
s3,0.0005,0.0001,1,3545540969
s3,0.0005,0.0001,2,617922109
s3,0.0005,0.0001,3,1643420382
s3,0.0005,0.0001,4,3074461649
s3,0.0005,0.0001,5,1415185332
s3,0.0005,0.0001,6,4247649242
s3,0.0005,0.0001,7,2611515609
s3,0.0005,0.0001,8,3385110449
s3,0.0005,0.0001,9,1769214190
s3,0.001,0.003,0,1909826720
s3,0.001,0.003,1,634312753
s3,0.001,0.003,2,252952911
s3,0.001,0.003,3,2608293246
s3,0.001,0.003,4,2605491971
s3,0.001,0.003,5,2007122402
s3,0.001,0.003,6,1174041258
s3,0.001,0.003,7,2304029666
s3,0.001,0.003,8,565650579
s3,0.001,0.003,9,1269438547
s3,0.001,0.005,0,2639887269
s3,0.001,0.005,1,2315819209
s3,0.001,0.005,2,316805956
s3,0.001,0.005,3,2228321432
s3,0.001,0.005,4,1349112628
s3,0.001,0.005,5,1854418525
s3,0.001,0.005,6,1514794282
s3,0.001,0.005,7,600159028
s3,0.001,0.005,8,1940134262
s3,0.001,0.005,9,2851154334
s3,0.001,0.001,0,859297263
s3,0.001,0.001,1,2470770654
s3,0.001,0.001,2,4139629767
s3,0.001,0.001,3,2320522689
s3,0.001,0.001,4,2685903514
s3,0.001,0.001,5,1393936745
s3,0.001,0.001,6,3306861290
s3,0.001,0.001,7,350589294
s3,0.001,0.001,8,2771562480
s3,0.001,0.001,9,1341194008
s3,0.0005,0.0,0,3823840740
s3,0.0005,0.0,1,3840564098
s3,0.0005,0.0,2,2893740799
s3,0.0005,0.0,3,4221840138
s3,0.0005,0.0,4,4089247135
s3,0.0005,0.0,5,1444981879
s3,0.0005,0.0,6,478026568
s3,0.0005,0.0,7,551311784
s3,0.0005,0.0,8,3123866619
s3,0.0005,0.0,9,696558701
s3,0.001,0.0005,0,534015479
s3,0.001,0.0005,1,3884095199
s3,0.001,0.0005,2,2784760446
s3,0.001,0.0005,3,734127407
s3,0.001,0.0005,4,3090736784
s3,0.001,0.0005,5,4138614519
s3,0.001,0.0005,6,602274215
s3,0.001,0.0005,7,1580568876
s3,0.001,0.0005,8,774692751
s3,0.001,0.0005,9,1247681707
s3,0.001,0.0002,0,2416398244
s3,0.001,0.0002,1,2530352768
s3,0.001,0.0002,2,1359366473
s3,0.001,0.0002,3,2354973119
s3,0.001,0.0002,4,901872050
s3,0.001,0.0002,5,2600235928
s3,0.001,0.0002,6,4207034206
s3,0.001,0.0002,7,1811686472
s3,0.001,0.0002,8,1479613628
s3,0.001,0.0002,9,2199993131
s3,0.002,0.002,0,18597487
s3,0.002,0.002,1,268161692
s3,0.002,0.002,2,2757585478
s3,0.002,0.002,3,2862907667
s3,0.002,0.002,4,3691717600
s3,0.002,0.002,5,4212977144
s3,0.002,0.002,6,3224577938
s3,0.002,0.002,7,3138347932
s3,0.002,0.002,8,4030521550
s3,0.002,0.002,9,80108513
s3,0.002,0.003,0,2893537013
s3,0.002,0.003,1,2730634453
s3,0.002,0.003,2,3425059121
s3,0.002,0.003,3,4224297290
s3,0.002,0.003,4,930615816
s3,0.002,0.003,5,1240949670
s3,0.002,0.003,6,3492910102
s3,0.002,0.003,7,1506375088
s3,0.002,0.003,8,1785132551
s3,0.002,0.003,9,2237856464
s3,0.002,0.005,0,4267868486
s3,0.002,0.005,1,442400217
s3,0.002,0.005,2,1729743886
s3,0.002,0.005,3,1138121376
s3,0.002,0.005,4,1276683017
s3,0.002,0.005,5,2050077701
s3,0.002,0.005,6,809819429
s3,0.002,0.005,7,599370361
s3,0.002,0.005,8,2036468125
s3,0.002,0.005,9,4119983603
s3,0.001,0.0001,0,1183170068
s3,0.001,0.0001,1,1756384311
s3,0.001,0.0001,2,2048879733
s3,0.001,0.0001,3,260380251
s3,0.001,0.0001,4,2681216209
s3,0.001,0.0001,5,3924598086
s3,0.001,0.0001,6,1446469703
s3,0.001,0.0001,7,547536842
s3,0.001,0.0001,8,1596436647
s3,0.001,0.0001,9,2058002367
s3,0.002,0.001,0,1393160692
s3,0.002,0.001,1,967420029
s3,0.002,0.001,2,301878569
s3,0.002,0.001,3,4179272121
s3,0.002,0.001,4,3481642898
s3,0.002,0.001,5,3898031350
s3,0.002,0.001,6,2321237254
s3,0.002,0.001,7,15425181
s3,0.002,0.001,8,686554724
s3,0.002,0.001,9,731355072
s3,0.001,0.0,0,3016036925
s3,0.001,0.0,1,2110295948
s3,0.001,0.0,2,1841777190
s3,0.001,0.0,3,628530681
s3,0.001,0.0,4,1263336255
s3,0.001,0.0,5,3357500048
s3,0.001,0.0,6,3390437371
s3,0.001,0.0,7,2169021628
s3,0.001,0.0,8,1317348974
s3,0.001,0.0,9,2372788857
s3,0.002,0.0005,0,1402569876
s3,0.002,0.0005,1,1073348779
s3,0.002,0.0005,2,1429751701
s3,0.002,0.0005,3,3337417574
s3,0.002,0.0005,4,2418029323
s3,0.002,0.0005,5,4250035219
s3,0.002,0.0005,6,2301326857
s3,0.002,0.0005,7,3483450875
s3,0.002,0.0005,8,2558881634
s3,0.002,0.0005,9,1818222507
s3,0.002,0.0002,0,3375712529
s3,0.002,0.0002,1,2832908855
s3,0.002,0.0002,2,2026283229
s3,0.002,0.0002,3,2877042591
s3,0.002,0.0002,4,4292679762
s3,0.002,0.0002,5,1365749628
s3,0.002,0.0002,6,1221126680
s3,0.002,0.0002,7,2040749016
s3,0.002,0.0002,8,3144512924
s3,0.002,0.0002,9,3189391983
s3,0.002,0.0001,0,2375135985
s3,0.002,0.0001,1,214280276
s3,0.002,0.0001,2,3930039365
s3,0.002,0.0001,3,22020288
s3,0.002,0.0001,4,2562620826
s3,0.002,0.0001,5,484635756
s3,0.002,0.0001,6,3733145281
s3,0.002,0.0001,7,1777292572
s3,0.002,0.0001,8,628043122
s3,0.002,0.0001,9,2729792026
s3,0.002,0.0,0,115788213
s3,0.002,0.0,1,2510665338
s3,0.002,0.0,2,2584980587
s3,0.002,0.0,3,3570267243
s3,0.002,0.0,4,2696739245
s3,0.002,0.0,5,2272352993
s3,0.002,0.0,6,3776141237
s3,0.002,0.0,7,1708767643
s3,0.002,0.0,8,2724707106
s3,0.002,0.0,9,2370624132
